id,text,clean_text,predicted_emotion,sarkasme_leksikon,sarkasme_proksi_jijik
2.05821303357146e+18,"WINRINA AU 🔞

High school hormones

Satu sekolah, tidak pernah berinteraksi tapi berakhir tidur bersama. Itu yang K dan W alami, mereka hanya saling melihat dari jauh sebelum malam itu mengubah segalanya. https://t.co/4tmwlLiW1U",winrina au high school hormones satu sekolah tidak pernah berinteraksi tapi berakhir tidur bersama itu yang k dan w alami mereka hanya saling melihat dari jauh sebelum malam itu mengubah segalanya,Jijik,False,True
2.05840455903124e+18,"HELP RT &amp; LIKE GUYSS!!!! 

yuk bantu larisin dagangan ibu ku ☺🙏🙏 bantu buat bayar kontrakan dan sekolah adeku, karna ayahku ga ngasih duit 😔😔😔🙏🙏 enak dan harga nya murah cuman 6k/pcs 😋😋😋 
📍kramatjati, jaktim

#zonauangㅤ #wts #bu https://t.co/WpLs21KgKz",help rt amp like guyss yuk bantu larisin dagangan ibu ku bantu buat bayar kontrakan dan sekolah adeku karna ayahku ga ngasih duit enak dan harga nya murah cuman kpcs kramatjati jaktim,Jijik,False,True
2.05846868698668e+18,"Jadi deket rumah tuh ada sekolah swasta gitu, itu dari Playground sampe smp ada disitu. Aku,paksu,dan abang lg lewat kan, terus paksu nanya ke abang

🧑🏻 : de mau sekolah disini ga?
🤍 : ngga deh, sekolah di umi aja

😂😂",jadi deket rumah tuh ada sekolah swasta gitu itu dari playground sampe smp ada disitu akupaksudan abang lg lewat kan terus paksu nanya ke abang de mau sekolah disini ga ngga deh sekolah di umi aja,Jijik,False,True
2.05846748183735e+18,"🌪️kalo ad yg gangguin d sekolah misalnya ngambil kartu pokemon dy, bakal dia liatin foto🥃 sambil ngmong “AKU ADUIN KE AYAH AKU NIH AYAH AKU” https://t.co/gxCxSV3lJi",kalo ad yg gangguin d sekolah misalnya ngambil kartu pokemon dy bakal dia liatin foto sambil ngmong aku aduin ke ayah aku nih ayah aku,Jijik,False,True
2.05844335419159e+18,"to be honest, i ada experience yang sama masa sekolah form 4 dengan ustaz. Dia siap minta number phone, and mengaku suka, at tht time i was clueless and i thought i like him too. Lepas habis diploma, baru dah stop contact, and dia dah kahwin. Now anak 4 org, kahwin dgn ustazah 🥲",to be honest i ada experience yang sama masa sekolah form dengan ustaz dia siap minta number phone and mengaku suka at tht time i was clueless and i thought i like him too lepas habis diploma baru dah stop contact and dia dah kahwin now anak org kahwin dgn ustazah,Jijik,False,True
2.05847391839526e+18,"duh seonghyeon mewekan ya orang nya 🥺 di balik suara berat nya dan lagak nya yg kek jagoan sekolah, tapi hati nya lemah selemah rupiah ☝🏻😭 https://t.co/eGs08kIQyH",duh seonghyeon mewekan ya orang nya di balik suara berat nya dan lagak nya yg kek jagoan sekolah tapi hati nya lemah selemah rupiah,Jijik,False,True
2.05841548259669e+18,"🎨 Siang nderr, sender masi open 5 slot chibi cp nih, lagi urgent buat beli alat project sekolah (demos, event sekolah) butuh minimal 200k/300k.  Kalau yang berminat nanti sender dm, sekalian mutualan yukk :) 🌷💕 https://t.co/l5sCiVRYNC",siang nderr sender masi open slot chibi cp nih lagi urgent buat beli alat project sekolah demos event sekolah butuh minimal kk kalau yang berminat nanti sender dm sekalian mutualan yukk,Tertarik,False,False
2.05839747805212e+18,"nak cakap, cakap bahasa dari tanah negara sana
nak sekolah, sekolah pakai silibus negara sana
nak exam, exam pakai standard negara sana
belum lagi dok puja pemimpin mereka dari negara sana

tiba-tiba ... ""melayu pendatang""

😂",nak cakap cakap bahasa dari tanah negara sana nak sekolah sekolah pakai silibus negara sana nak exam exam pakai standard negara sana belum lagi dok puja pemimpin mereka dari negara sana tibatiba melayu pendatang,Jijik,False,True
2.05811404433127e+18,"⋆. 𐙚˚࿔ Cerita masa sekolah Sion yang dapet dari kenalan...

​""Jujur, seneng banget dapet insight soal masa sekolah Sion dari kenalan! 😭✨

💬 ​Jadi, ada temen kenalanku yang punya adik seumuran sama sion. karna mereka tau aku fans berat sion, mereka sempet nanyain gimana sion pas sekolah dulu. 

ternyata adiknya ini sekolah di SMA perempuan deket sekolahnya sion. katanya, sering banget papasan sama Sion dan emang dari dulu udah ganteng banget!!🤭🤭 tapi yang bikin kaget, ternyata pas zaman sekolah tuh sion anaknya tipe yang playful dan aktif banget, beda banget sama image-nya yang sekarang kita liat. katanya dia juga populer banget, anak-anak sekolah lain aja sampe pada tau dia! 🫠 (hmm segacor itu ya si asep ini)

​terrus, ada lagi cerita dari temen yang sekarang masih sekolah di sana. ternyata sekolahnya sion itu guru-gurunya jarang pindah, jadi banyak guru yang masih ngajar dari zaman dia sekolah dulu. pas ditanya, guru-gurunya bilang kalau dulu sion itu nggak cuma ganteng, tapi lebih ke arah pretty dan gemesin gitu mukanya! hahaha😭😍 saking gemesnya, guru-gurunya sering bercanda bilang, 'Nanti gede jadi artis aja ya!', eh beneran jadi artis dong sekarang! Guru-gurunya sampe syok banget pas tau dia beneran debut! 🥺🤏",cerita masa sekolah sion yang dapet dari kenalan jujur seneng banget dapet insight soal masa sekolah sion dari kenalan jadi ada temen kenalanku yang punya adik seumuran sama sion karna mereka tau aku fans berat sion mereka sempet nanyain gimana sion pas sekolah dulu ternyata adiknya ini sekolah di sma perempuan deket sekolahnya sion katanya sering banget papasan sama sion dan emang dari dulu udah ganteng banget tapi yang bikin kaget ternyata pas zaman sekolah tuh sion anaknya tipe yang playful dan aktif banget beda banget sama imagenya yang sekarang kita liat katanya dia juga populer banget anakanak sekolah lain aja sampe pada tau dia hmm segacor itu ya si asep ini terrus ada lagi cerita dari temen yang sekarang masih sekolah di sana ternyata sekolahnya sion itu gurugurunya jarang pindah jadi banyak guru yang masih ngajar dari zaman dia sekolah dulu pas ditanya gurugurunya bilang kalau dulu sion itu nggak cuma ganteng tapi lebih ke arah pretty dan gemesin gitu mukanya hahaha saking gemesnya gurugurunya sering bercanda bilang nanti gede jadi artis aja ya eh beneran jadi artis dong sekarang gurugurunya sampe syok banget pas tau dia beneran debut,Jijik,False,True
2.05828226715656e+18,"@ikhwanuddin Ya gimana ya bang, sebagai contoh yg saya diceritain sendiri sama dosen peternakan

Dasar2 ilmu peternakan bisa digantikan sama MBKM magang di kandang yg tiap pagi cuman bersihin kandang sama ngasih makan sapi

Ya kalo mau ""kerja kasar"" ngalain sekolah Sarjana 😭😭",ya gimana ya bang sebagai contoh yg saya diceritain sendiri sama dosen peternakan dasar ilmu peternakan bisa digantikan sama mbkm magang di kandang yg tiap pagi cuman bersihin kandang sama ngasih makan sapi ya kalo mau kerja kasar ngalain sekolah sarjana,Jijik,False,True
2.05819388167893e+18,"oke masih bahas soal ketampanan sion si pangeran mokpo ini ya wkwkwk

⋆. 𐙚˚࿔ #sionfact 
💬 IDN : ​boleh minta tolong spill info buat sion gak ya? 🙋‍♀️ aku anak SMA di mokpo dan aslinya multifan (ngefans grup lain), tapi aku udah lama banget les di depan sekolah Mago (Mariahoe High School).

nah kebetulan jam pulang sekolah Mago itu pas banget sama jam berangkat/pulang belajarku, jadi aku sama temen2 sering banget standby di seberang zebra cross cuma buat liat sion... haha (cieeee aseppp cieee lu bener2 jadi anak hitz ya🤭🤭) . dulu pas masih SMP di yehwang, rumahku deket banget sama dia, jadi banyak kenalan bareng juga. aslinya dia ganteng banget, beneran nggak masuk akal! (BAHHH BENERAN GANTENG😍😍😍, YOKSHI PANGERAN MOKPO)

okei sedikit konteks info ya
• 타팬빠순이 :   ini biasanya tuh lebih mengarah ke vibes 'multifandom', istilah ini biasanya dipake buat fans yg punya bias utama di grup lain, tp ttp mengakui ketampanan idol yg dimaksud
​• 마고 : singkatan dari Mariahoe High School.
​• 야자 :  jam tambahan belajar malam hari kalo di korea
​• 실물도 미쳤고 : ungkapan gaulll di korea kalo mau muji ketampanan seseorang yg visualnya itu diluar biasa (anjaiii asepp mantep banget lu sep😭😭☝️)",oke masih bahas soal ketampanan sion si pangeran mokpo ini ya wkwkwk idn boleh minta tolong spill info buat sion gak ya aku anak sma di mokpo dan aslinya multifan ngefans grup lain tapi aku udah lama banget les di depan sekolah mago mariahoe high school nah kebetulan jam pulang sekolah mago itu pas banget sama jam berangkatpulang belajarku jadi aku sama temen sering banget standby di seberang zebra cross cuma buat liat sion haha cieeee aseppp cieee lu bener jadi anak hitz ya dulu pas masih smp di yehwang rumahku deket banget sama dia jadi banyak kenalan bareng juga aslinya dia ganteng banget beneran nggak masuk akal bahhh beneran ganteng yokshi pangeran mokpo okei sedikit konteks info ya ini biasanya tuh lebih mengarah ke vibes multifandom istilah ini biasanya dipake buat fans yg punya bias utama di grup lain tp ttp mengakui ketampanan idol yg dimaksud singkatan dari mariahoe high school jam tambahan belajar malam hari kalo di korea ungkapan gaulll di korea kalo mau muji ketampanan seseorang yg visualnya itu diluar biasa anjaiii asepp mantep banget lu sep,Jijik,False,True
2.05819759001415e+18,"⋆. 𐙚˚࿔ #sionfact
💬 IDN : sekarang di depan sekolah Mago (tepat di sebelah tempat lesku) ada Mega Coffee, dan foto SION sama NCT WISH terpampang gede banget di sana. sebagai sesama fans ya meskipun aku multifan, rasanya bangga bgt apalagi sesama anak Mokpo... 🥹 (meee too, akupun bangga bgt sama sion dan wishie nder😭😭💗)

​besok aku mau nonton dia first pitch (lempar bola pertama di baseball), kira2 nih kalo aku cerita gini dia bakal inget gak ya? hehe. semangat terus buat WISHZEN (nama fandom WISH), aku (fans dari fandom lain) dukung kalian terus ya! 🫶🥰

nah op aja yg mulfan bisa support wishie, masa kita yg satu atap gabisa🥹. yukkkk dukung wishie selalu, serius deh bayangin kalo nnti bakal ada cb/konten all unit bakal seseru apa😍😍😍💗",idn sekarang di depan sekolah mago tepat di sebelah tempat lesku ada mega coffee dan foto sion sama nct wish terpampang gede banget di sana sebagai sesama fans ya meskipun aku multifan rasanya bangga bgt apalagi sesama anak mokpo meee too akupun bangga bgt sama sion dan wishie nder besok aku mau nonton dia first pitch lempar bola pertama di baseball kira nih kalo aku cerita gini dia bakal inget gak ya hehe semangat terus buat wishzen nama fandom wish aku fans dari fandom lain dukung kalian terus ya nah op aja yg mulfan bisa support wishie masa kita yg satu atap gabisa yukkkk dukung wishie selalu serius deh bayangin kalo nnti bakal ada cbkonten all unit bakal seseru apa,Jijik,False,True
2.05843435830294e+18,waktu sekolah pasti banyak yg cie ciein 😭,waktu sekolah pasti banyak yg cie ciein,Percaya,False,False
2.05843768264539e+18,cortis menang aku dance redred tengah lapangan sekolah pas hari pelepasan ah ❤️🫰🏻,cortis menang aku dance redred tengah lapangan sekolah pas hari pelepasan ah,Percaya,False,False
2.05825365330849e+18,"@caloniburt @empty__core 3 juta buat kebutuhan 1 orang mungkin masih oke lah (atau malah ngepas), lah ini 3jt buat sekeluarga + punya anak + kebutuhan sufor +  anaknya sekolah. Itu duit cuma numang lewatttt😭😭😭 sebulan bisa makan setiap hari aja alhamdulillah😭😭😭",juta buat kebutuhan orang mungkin masih oke lah atau malah ngepas lah ini jt buat sekeluarga punya anak kebutuhan sufor anaknya sekolah itu duit cuma numang lewatttt sebulan bisa makan setiap hari aja alhamdulillah,Jijik,False,True
2.05847024548101e+18,"baru aja baca ini AKKKKK lucu bangett… 🤭

kisah kasih di sekolah~~~ dengan si dia~",baru aja baca ini akkkkk lucu bangett kisah kasih di sekolah dengan si dia,Percaya,False,False
2.05816936551484e+18,"@zakkafm Class gap di indonesia emang gila bgt karena uang sekolah segitu PER tahun sebenernya ga gede gede bgt 😭 Owner kantor gue punya toko di tanah abang aja mampu sekolahin 2 anaknya di inter school, sekarang dua duanya di UK. Itu baru business man sekelas tanah abang loh 😭",class gap di indonesia emang gila bgt karena uang sekolah segitu per tahun sebenernya ga gede gede bgt owner kantor gue punya toko di tanah abang aja mampu sekolahin anaknya di inter school sekarang dua duanya di uk itu baru business man sekelas tanah abang loh,Jijik,False,True
2.05838968750149e+18,Miris bgt ya Allah:(( padahal buku-buku yang kupinjam di perpus sekolah terbitan balai pustaka yang banyak menemani dan bikin aku jatuh cinta dg membaca 🥹,miris bgt ya allah padahal bukubuku yang kupinjam di perpus sekolah terbitan balai pustaka yang banyak menemani dan bikin aku jatuh cinta dg membaca,Jijik,False,True
2.05742636277296e+18,Seorang bapak penggemar Arsenal mengantarkan anaknya ke sekolah dengan mengenakan baju kebesaran Arsenal. ❤️😹 https://t.co/B600z7Oqgk,seorang bapak penggemar arsenal mengantarkan anaknya ke sekolah dengan mengenakan baju kebesaran arsenal,Percaya,False,False
2.05780691409689e+18,"•kdm•🔥 the legend of kitchen soldier ⚠️

seongjae minah sahabatan dari jaman sekolah. pas lulus seongjae jdi chef tentara &amp; minah jdi reporter tv militer. minah udah lama suka sma seongjae. akankah mereka berjodoh?

soalnya ini reporter x chef 😄
BUKAN reporter x atlet 🙏😂 https://t.co/sL2vB17S4Z",kdm the legend of kitchen soldier seongjae minah sahabatan dari jaman sekolah pas lulus seongjae jdi chef tentara amp minah jdi reporter tv militer minah udah lama suka sma seongjae akankah mereka berjodoh soalnya ini reporter x chef bukan reporter x atlet,Jijik,False,True
2.05846841022129e+18,"@KoonDeexoxo G🦷💩 terlalu percaya diri, sombong dan merasa dialah yang paling berpengaruh dalam proyek sekolah Yoko, itulah yg membuatnya tidak disukai, sama seperti wan

NINESTAR LOST EVERYTHING
#StandAgainstNinestar",g terlalu percaya diri sombong dan merasa dialah yang paling berpengaruh dalam proyek sekolah yoko itulah yg membuatnya tidak disukai sama seperti wan ninestar lost everything,Jijik,False,True
2.05838072059122e+18,@bckupacc99 apa yang kau bangga sangat jadi polis? 😂 time sekolah dulu tidur sampai balik pastu dapat jadi polis ni jadinya. elok kena ludah je muka penagih cam ko ni 😂😂😂😂,apa yang kau bangga sangat jadi polis time sekolah dulu tidur sampai balik pastu dapat jadi polis ni jadinya elok kena ludah je muka penagih cam ko ni,Percaya,False,False
2.05842457025706e+18,"as sumatran yg menghabiskan masa sekolah di sana, dulu tuh gue kira satu indonesia emang tiap minggu mati lampu. bisa satu minggu tuh biasanya 2-3x, dgn durasi (paling parah) bisa dari sore sampe menjelang subuh besoknya. terus begitu gue merantau baru ngeh kayak.. oh ternyata mati lampu harusnya gak sesering itu 😅",as sumatran yg menghabiskan masa sekolah di sana dulu tuh gue kira satu indonesia emang tiap minggu mati lampu bisa satu minggu tuh biasanya x dgn durasi paling parah bisa dari sore sampe menjelang subuh besoknya terus begitu gue merantau baru ngeh kayak oh ternyata mati lampu harusnya gak sesering itu,Jijik,False,True
2.05813720249289e+18,"jefan gausah terlalu kaget denger aqeela panggil bu lena pake kak diluar sekolah, adek ipar kesayangan itu 🤩",jefan gausah terlalu kaget denger aqeela panggil bu lena pake kak diluar sekolah adek ipar kesayangan itu,Percaya,False,False
2.05812823731914e+18,"halo disini ada kah yg mau kuliah/kerja di luar negri? aku ada webinar ausbildung (sekolah tp digaji) yg akan dijelaskan oleh ibuku sendiri sbg alumni dosen bahasa jerman di UNJ.

📍tempat : cafe baleha, beji Depok
🗓️ tanggal : 16.00, sabtu 30 mei 2026 https://t.co/ARRPkwR8pU",halo disini ada kah yg mau kuliahkerja di luar negri aku ada webinar ausbildung sekolah tp digaji yg akan dijelaskan oleh ibuku sendiri sbg alumni dosen bahasa jerman di unj tempat cafe baleha beji depok tanggal sabtu mei,Jijik,False,True
2.0581841943676e+18,"📁 Pulang sekolah
https://t.co/5rZyGyZ9or",pulang sekolah,Percaya,False,False
2.05826431071204e+18,@initial_LS @itbfess_x Siapa yang bego? Lu? Sekolah gih 🤪🤪🤪🤪🤪,siapa yang bego lu sekolah gih,Percaya,False,False
2.05845800668651e+18,"kayak lagi diarahin sama papinya di hari pertama sekolah, “dek sini lho sama temennya”🤣

WILLIAMEST REDLINE LUV
#LOLFanFest2026D3 #WilliamEst  https://t.co/FnC30FRTUp",kayak lagi diarahin sama papinya di hari pertama sekolah dek sini lho sama temennya williamest redline luv,Percaya,False,False
2.05822501335097e+18,"Mereka hi-bye pakai seragam hihihihi gemesnaaaa adekkk 🌊🎸🤏 abis ini langsung istirahat yaa, anak sekolah nggak baik begadanhg 🥰https://t.co/GZh9JMnqSo",mereka hibye pakai seragam hihihihi gemesnaaaa adekkk abis ini langsung istirahat yaa anak sekolah nggak baik begadanhg,Percaya,False,False
2.05812832992068e+18,"💚 sender pernah kirim menfess ini. Adek aku jadinya kabur dari rumah😌 bingung banget harus ngapain, soalnya masih ujian sekolah 3 minggu ini. Ada saran buat sender sama ortu sender guys?

https://t.co/VUqIu8PYtf",sender pernah kirim menfess ini adek aku jadinya kabur dari rumah bingung banget harus ngapain soalnya masih ujian sekolah minggu ini ada saran buat sender sama ortu sender guys,Jijik,False,True
2.05845370039029e+18,P Joss kaya bapak kepala sekolah 😭😭😭 https://t.co/pugM05FtjC,p joss kaya bapak kepala sekolah,Percaya,False,False
2.05834633657627e+18,"Jepit rambut ini simple tapi bisa langsung bikin rambut terlihat lebih rapi dan stylish ✨🎀 Cocok dipakai sehari-hari, ke sekolah/kampus, atau saat hangout biar tetap praktis tapi tetap cantik 💖
🛍️ https://t.co/jVCnQRsT7H  https://t.co/djXC99ojld",jepit rambut ini simple tapi bisa langsung bikin rambut terlihat lebih rapi dan stylish cocok dipakai seharihari ke sekolahkampus atau saat hangout biar tetap praktis tapi tetap cantik,Jijik,False,True
2.05819810427357e+18,Halo Moots baru! Aku naddd masih sekolah hihi 🫶,halo moots baru aku naddd masih sekolah hihi,Percaya,False,False
2.05839766179616e+18,apa daya gwejh nugget 1rban di depan gerbang sekolah💔,apa daya gwejh nugget rban di depan gerbang sekolah,Jijik,False,True
2.05847231550841e+18,"KENAPASIH INI ALLAHUAKBAR 😭😭😭😭😭😭😭 GUA CAPE BANGET LIATNYAAA😭😭😭 mereka nih kalo sekolah terus satu kelas, tiap hari harus dipisah duduknya, gak boleh satu kelompok, nakal😭😭

#LOLFanFest2026D3",kenapasih ini allahuakbar gua cape banget liatnyaaa mereka nih kalo sekolah terus satu kelas tiap hari harus dipisah duduknya gak boleh satu kelompok nakal,Jijik,False,True
2.05841400005704e+18,"Ug penting anggaran cair 1.6M sampai ke kontraktor 900 Jt .
Sisanya disunat kemana ?

Isi toko bukan tanggung jawab saya..🤣🤣🤣",ug penting anggaran cair m sampai ke kontraktor jt sisanya disunat kemana isi toko bukan tanggung jawab saya,Tertarik,False,False
2.05819183281597e+18,"🌩️: hari ini chamaiii bawa (poster) wu untuk ditempel di seluruh penjuru sekolah
🩵: seksi ya
🩵: oo bajunya kekecilan ternyata
🌩️: chakaiii, chamaiii badannya mungil kok🤏🏻

hihi imut selalu suka kalo mereka ngobrol &lt;3
#skywongravee #SMYLE https://t.co/DY9gGoPqz3",hari ini chamaiii bawa poster wu untuk ditempel di seluruh penjuru sekolah seksi ya oo bajunya kekecilan ternyata chakaiii chamaiii badannya mungil kok hihi imut selalu suka kalo mereka ngobrol lt,Percaya,False,False
2.05839804272705e+18,Masa aku sekolah tu aku tengok ramai je cikgu2 menggatal dengan murid. Cikgu lelaki ke murid perempuanlah kebanyakkan. Ada je kadang budak ni menggatal dengan cikgu lelaki. Tapi tak sebanyak murid lelaki menggatal dengan cikgu perempuan. 😌 syukur dulu aku tak lawa 🤣🤣,masa aku sekolah tu aku tengok ramai je cikgu menggatal dengan murid cikgu lelaki ke murid perempuanlah kebanyakkan ada je kadang budak ni menggatal dengan cikgu lelaki tapi tak sebanyak murid lelaki menggatal dengan cikgu perempuan syukur dulu aku tak lawa,Jijik,False,True
2.05839892832912e+18,"wait, this maniac become duta sekolah rakyat? 🤨

he will only share positive result to the boss. the boss become more delutional as well",wait this maniac become duta sekolah rakyat he will only share positive result to the boss the boss become more delutional as well,Percaya,False,False
2.05814008750296e+18,"Park Jihoon pake gakuran (seragam sekolah) di fancon Tokyo, terus dia nawarin kancing keduanya ke May.

Di Jepang namanya tradisi Daini Button, artinya dia lagi ngasih hatinya yang paling tulus alias ngajak pacaran 🤭

Dia ngomongnya pake bahasa Jepang dan Korea.",park jihoon pake gakuran seragam sekolah di fancon tokyo terus dia nawarin kancing keduanya ke may di jepang namanya tradisi daini button artinya dia lagi ngasih hatinya yang paling tulus alias ngajak pacaran dia ngomongnya pake bahasa jepang dan korea,Jijik,False,True
2.05829034291988e+18,"meskipun tampang gua kaya curut sawah begini, bagusnya tiap tingkatan jaman sekolah setidaknya pernah ditembak sama cewek.
ada yg gua tolak
ada yg gua terima
ada yg gua tolak tapi akhirnya gua yg ngejar
kebanyakan sih gua tolak, soalnya gua maunya ngejar bukan dikejar 😌",meskipun tampang gua kaya curut sawah begini bagusnya tiap tingkatan jaman sekolah setidaknya pernah ditembak sama cewek ada yg gua tolak ada yg gua terima ada yg gua tolak tapi akhirnya gua yg ngejar kebanyakan sih gua tolak soalnya gua maunya ngejar bukan dikejar,Jijik,True,True
2.05834319757168e+18,"orang orng ngeliat pigai lucu,

gweh malu jirr sekelas mentri ham ditanyain sebatas tanggapan film jawabnya ngaco kek orang ga pernah sekolah😣 gjls",orang orng ngeliat pigai lucu gweh malu jirr sekelas mentri ham ditanyain sebatas tanggapan film jawabnya ngaco kek orang ga pernah sekolah gjls,Tertarik,False,False
2.05839321382482e+18,"@pecintaanabul @gmnajgy 16 tahun itu mah masih SMA lol😭 ngapain gue nyalahin guru jisoo, orang jisoo aja masa sekolah dia habiskan buat trainee dan ikut kelas drama😭",tahun itu mah masih sma lol ngapain gue nyalahin guru jisoo orang jisoo aja masa sekolah dia habiskan buat trainee dan ikut kelas drama,Jijik,False,True
2.05838794455428e+18,"[🎥] 260524 —  LNGSHOT4sho Update With #OHYUL 

Ini gambaran kalau dede Lui ketemu legenda Hanlim di sekolah

🔗 Reels: https://t.co/x185FfZp5l
🔗 Tiktok: https://t.co/nWaThkiIzm
🔗 Shorts: https://t.co/2Jqu0tpqOF

#오율 #LNGSHOT #롱샷 https://t.co/pOglFQMhKk",lngshotsho update with ini gambaran kalau dede lui ketemu legenda hanlim di sekolah reels tiktok shorts,Jijik,False,True
2.0584346013545e+18,"Aa #Juwang nih beneran bagus banget proporsi badannya kalo lagi madep belakang kek gini 😭 

Gerak dikit dia nih slay gimana gituu 😭 bukan sok cool tapi BENERAN COOL parahh 🤧😎

Kalo sekolah di SMA/SMK indo, Aa nih tipe2 anak yang pake celana pencil 😭

Cocok banget ituu pasti 😭 + masuk anggota OSIS 🤓",aa nih beneran bagus banget proporsi badannya kalo lagi madep belakang kek gini gerak dikit dia nih slay gimana gituu bukan sok cool tapi beneran cool parahh kalo sekolah di smasmk indo aa nih tipe anak yang pake celana pencil cocok banget ituu pasti masuk anggota osis,Jijik,True,True
2.05813071178233e+18,"Opini orang Tolol: “ngapain gym disitu klo kritik?”

Loh lu tu bayar nggak gratis, lu gym disitu klo nggak nyaman ya complain biar Diperbaiki.

Kayak lu kritik pemerintah indo= ngapain stay di indo? Kan GOBLOK.

Kritik buat memperbaiki bukan buat pindah yaa tololll 😭 sekolah deh",opini orang tolol ngapain gym disitu klo kritik loh lu tu bayar nggak gratis lu gym disitu klo nggak nyaman ya complain biar diperbaiki kayak lu kritik pemerintah indo ngapain stay di indo kan goblok kritik buat memperbaiki bukan buat pindah yaa tololll sekolah deh,Jijik,False,True
2.0584469580635e+18,Wait until we talk about public schools. Satu sekolah menengah serves entah berapa banyak township. Tak payah la percaya pengumuman bina sekolah baru waktu bentang belanjawan. Dah berapa belanjawan aku kena scammed 😂,wait until we talk about public schools satu sekolah menengah serves entah berapa banyak township tak payah la percaya pengumuman bina sekolah baru waktu bentang belanjawan dah berapa belanjawan aku kena scammed,Percaya,False,False
2.05826372410506e+18,@nyinteee @itbfess_x bego mah sekolah biar pinter 🤪🤪🤪,bego mah sekolah biar pinter,Percaya,False,False
2.05820436046803e+18,"@olinpsych Dan seperti biasa, ITB tidak masuk ke list PTN dengan peminat terbanyak. Tapi anehnya kenapa sekolah saya nyaris 50% pada memilih ITB, ya? Padahal beda provinsi. 😇",dan seperti biasa itb tidak masuk ke list ptn dengan peminat terbanyak tapi anehnya kenapa sekolah saya nyaris pada memilih itb ya padahal beda provinsi,Jijik,False,True
2.05819265776425e+18,"@thisiskieshaa Apalagi pas Marsha bareng Grecie wkwk, kayak ibu ibu dangdut pulang manggung nyamperin anaknya yang lagi perform di sekolah😭",apalagi pas marsha bareng grecie wkwk kayak ibu ibu dangdut pulang manggung nyamperin anaknya yang lagi perform di sekolah,Percaya,False,False
2.05817306185433e+18,@fleursbee Baca anecdote jaman baekhyun sekolah bikin iri 😭 https://t.co/kVw80d6jvZ,baca anecdote jaman baekhyun sekolah bikin iri,Jijik,False,True
2.05841264636239e+18,Berrti mamel nyamar jadi anak sekolahan juga?? Wihh gak sabar liat dia pake seragam sekolah lagiiii 😻,berrti mamel nyamar jadi anak sekolahan juga wihh gak sabar liat dia pake seragam sekolah lagiiii,Percaya,False,False
2.05490301084595e+18,"aku inget ini 😭😭😭 

pas ini gak sih? mereka beliin jungkook tas baru trus jimin langsung ngosongin tas canon kesayangannya jungkook itu di backstage saat itu jg 😭🤣

kaya bocil disuruh ganti tas sekolah 😭🥹💜 https://t.co/th3HwZkhSV",aku inget ini pas ini gak sih mereka beliin jungkook tas baru trus jimin langsung ngosongin tas canon kesayangannya jungkook itu di backstage saat itu jg kaya bocil disuruh ganti tas sekolah,Jijik,False,True
2.0583882288191e+18,"Jadi jennie mah berat, harus di tuntut sempurna dalam segala hal. Nyanyi, ngedance ngerap, acting, sampai jadi guru bahasa Inggris pun kudu bisa ngajarin sampai idolnya mahir. 🤣🤣

Lucu juga nih fans jisoo, sampai nyamain jennie dengan guru sekolah.",jadi jennie mah berat harus di tuntut sempurna dalam segala hal nyanyi ngedance ngerap acting sampai jadi guru bahasa inggris pun kudu bisa ngajarin sampai idolnya mahir lucu juga nih fans jisoo sampai nyamain jennie dengan guru sekolah,Jijik,False,True
2.05814787073866e+18,"most of the time issuenya bukan di game, ada issue diluar itu yang bikin anaknya lebih memilih melarikan diri ke game. Dia dapat sesuatu di game tsb, sesuatu yg dia ga dapet di dunia nyata, di sekolah. Contoh, dia merasa diapresiasi sama teman gamenya, ketimbang pas di sekolah 🫤",most of the time issuenya bukan di game ada issue diluar itu yang bikin anaknya lebih memilih melarikan diri ke game dia dapat sesuatu di game tsb sesuatu yg dia ga dapet di dunia nyata di sekolah contoh dia merasa diapresiasi sama teman gamenya ketimbang pas di sekolah,Jijik,False,True
2.05824817157975e+18,"@Charlotte841097 @nebulasoull Terus sejarah yang kita pelajarin di sekolah juga ternyata itu gak sepenuhnya benar plus terlalu subjektif, dan aku baru tau itu pas aku nyari tau lebih jauh, jangan jauh jauh deh Belanda jajah Indonesia selama 350 tahun aja itu bohong😭",terus sejarah yang kita pelajarin di sekolah juga ternyata itu gak sepenuhnya benar plus terlalu subjektif dan aku baru tau itu pas aku nyari tau lebih jauh jangan jauh jauh deh belanda jajah indonesia selama tahun aja itu bohong,Jijik,True,True
2.05705411796159e+18,"penasarannn, toilet di sekolah atau kampus kalian minim privasi dan layak gak sih buat siswi/mahasiswi yang lagi menstruasi? coba drop ceritanya dong 👇 https://t.co/Gh2jwTkUOt",penasarannn toilet di sekolah atau kampus kalian minim privasi dan layak gak sih buat siswimahasiswi yang lagi menstruasi coba drop ceritanya dong,Jijik,False,True
